repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study	bundle_id	Read Group ID (RG)	Library (LB)	Platform (PL)	Platform Model (PM)	Platform Unit (PU)	Predicted Median Insert Size (PI)	Name of Sequencing Centre (CN)	Date run was produced (DT)
collaboratory	FI802979	ce35de67-ec9b-5502-88d5-2d995c773e24	BAM	e809b4be24fe61ebf283f2d268a7c705.Sample_00250111_2.bam	3358488891	e809b4be24fe61ebf283f2d268a7c705		DO27911	ORCA-IN		1	1	illumina		D0CHRACXX	None			
collaboratory	FI802913	f3f6dd9b-3458-5a71-b991-f158c70eccc4	BAM	9c2c310f4d0ff6c51c58c4448b9d5afd.Sample_00930131_2.bam	5161761420	9c2c310f4d0ff6c51c58c4448b9d5afd		DO50708	ORCA-IN		1	1	illumina		C1NA4ACXX	None			
collaboratory	FI802919	cd45e8bb-379a-5100-9627-593f95eac254	BAM	ee1d87f73ee604cf88a10244f6c3d67b.Sample_00980131_2.bam	5915110040	ee1d87f73ee604cf88a10244f6c3d67b		DO50717	ORCA-IN		1	1	illumina		llumina	None			
collaboratory	FI802924	35dd9398-b244-54ed-a025-91cabe44dc2b	BAM	4c4bd00f3011bca4e25f85f21572b7e9.Sample_01030111_2.bam	9878627170	4c4bd00f3011bca4e25f85f21572b7e9		DO50724	ORCA-IN		1	1	illumina		D28UJACXX	None			
collaboratory	FI802891	e81ac7e7-e480-5d79-96c5-c8e1ffc60b8a	BAM	fdb55cfd1152248b1df387d630c8195a.Sample_00210111_2.bam	4267267056	fdb55cfd1152248b1df387d630c8195a		DO27903	ORCA-IN		1	1	illumina		D0CHRACXX	None			
collaboratory	FI802993	bc0d18ed-d492-5d51-bc2b-559b8dab2d4f	BAM	8e56cf12a8b4f3a1f6e165195ff968b0.Sample_00310131_2.bam	6227681462	8e56cf12a8b4f3a1f6e165195ff968b0		DO27923	ORCA-IN		1	1	illumina		D0CHRACXX	None			
collaboratory	FI802902	a0b86978-628c-5ec4-ac23-723e72db2212	BAM	9696abd951b84c78a17239a29fc6d2d5.Sample_00680111_2.bam	14819397450	9696abd951b84c78a17239a29fc6d2d5		DO50680	ORCA-IN		1	1	illumina		C069EACXX	None			
collaboratory	FI802903	5a024623-56ed-5e3f-933c-876163aa7b50	BAM	e9e64e9a7624f24057c3662d66ba204c.Sample_00440131_2.bam	5529475723	e9e64e9a7624f24057c3662d66ba204c		DO27949	ORCA-IN		1	1	illumina		D032BACXX	None			
collaboratory	FI802937	e158b0ff-5521-510c-bd14-eeed557b48db	BAM	167c8a4bd5511ac86ca378b5c6eb3148.Sample_00870131_2.bam	6612219569	167c8a4bd5511ac86ca378b5c6eb3148		DO50701	ORCA-IN		1	1	illumina		C142VACXX	None			
collaboratory	FI802933	580f473c-11df-5bda-be45-64111b12e7ff	BAM	8fc82159314b86263104a8d9bf086893.Sample_00770111_2.bam	8102953256	8fc82159314b86263104a8d9bf086893		DO50688	ORCA-IN		1	1	illumina		COELHACXX	None			
